settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRC4N750DNC51XZ38YYH4NMG,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,hermes,4900000,-50000,4850000,hand_loss,confirmed,2026-05-11T18:26:43.488927+00:00,6
01KRC4N74ZGHWT5FGDFS5C2QDC,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,openclaw,5100000,50000,5150000,hand_win,confirmed,2026-05-11T18:26:43.487068+00:00,6
01KRC4NF58VVPRN2SYCNW586EP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NA5R7TH6C5C8TA32026E,hermes,4850000,-100000,4750000,hand_loss,confirmed,2026-05-11T18:26:51.688662+00:00,7
01KRC4NF5AS2B60JXM3DNX596K,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NA5R7TH6C5C8TA32026E,openclaw,5150000,100000,5250000,hand_win,confirmed,2026-05-11T18:26:51.690601+00:00,7
01KRC4NKR6QQ3GNBEVNDNT20P3,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NHV3CCWJWMT3FSESWBDX,hermes,4750000,-50000,4700000,hand_loss,confirmed,2026-05-11T18:26:56.390329+00:00,8
01KRC4NKR58PYWCDWPWVD7VMF2,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NHV3CCWJWMT3FSESWBDX,openclaw,5250000,50000,5300000,hand_win,confirmed,2026-05-11T18:26:56.389433+00:00,8
01KRC4NR8JY08TXW9Z90ZJH4ET,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NPF5S97W64V8TEB8GRQR,hermes,4700000,50000,4750000,hand_win,confirmed,2026-05-11T18:27:01.010926+00:00,9
01KRC4NR8MHPQPCH5YF5CEQM1P,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NPF5S97W64V8TEB8GRQR,openclaw,5300000,-50000,5250000,hand_loss,confirmed,2026-05-11T18:27:01.012190+00:00,9
01KRC4NWZB88AQEWA3EEFEQ0AP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NTY89FJCV7CHS7JF84P7,hermes,4750000,-50000,4700000,hand_loss,confirmed,2026-05-11T18:27:05.835553+00:00,10
01KRC4NWZ9MSH9ZM8MB2Z1J0B1,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NTY89FJCV7CHS7JF84P7,openclaw,5250000,50000,5300000,hand_win,confirmed,2026-05-11T18:27:05.834021+00:00,10
01KRC4PK12A3KYH0HQVQQKPC3R,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NZM393ZB9F5G288KF6PG,hermes,4700000,100000,4800000,hand_win,confirmed,2026-05-11T18:27:28.418303+00:00,11
01KRC4PK1316SEMQ16MJD59ZH0,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NZM393ZB9F5G288KF6PG,openclaw,5300000,-100000,5200000,hand_loss,confirmed,2026-05-11T18:27:28.419162+00:00,11
01KRC4PVDWKR0QV2G8GHDC0WDH,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PNPB1PKR69FGGHJ6ME8Y,hermes,4800000,-50000,4750000,hand_loss,confirmed,2026-05-11T18:27:37.020832+00:00,12
01KRC4PVDV7NXPZK048F1TPGSF,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PNPB1PKR69FGGHJ6ME8Y,openclaw,5200000,50000,5250000,hand_win,confirmed,2026-05-11T18:27:37.020021+00:00,12
01KRC4Q01Q659PG8VGGEA6778P,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PY512Z0JXHMRA3RE3FD3,hermes,4750000,50000,4800000,hand_win,confirmed,2026-05-11T18:27:41.751100+00:00,13
01KRC4Q01RHAE1ZYV57G4HG8CW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PY512Z0JXHMRA3RE3FD3,openclaw,5250000,-50000,5200000,hand_loss,confirmed,2026-05-11T18:27:41.752355+00:00,13
01KRC4Q60P8JZCM1DMD1JX00ZR,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q2S4JVK045YY26NCRVHE,hermes,4800000,-50000,4750000,hand_loss,confirmed,2026-05-11T18:27:47.862464+00:00,14
01KRC4Q60NVWTS7VNXJ71D0AE6,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q2S4JVK045YY26NCRVHE,openclaw,5200000,50000,5250000,hand_win,confirmed,2026-05-11T18:27:47.861510+00:00,14
01KRC4QTK49XQ2TFEN5Q9NSA7B,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q8QGA07QS25N63M5F1CR,hermes,4750000,-100000,4650000,hand_loss,confirmed,2026-05-11T18:28:08.932588+00:00,15
01KRC4QTK5524RBSEZQKM9P97B,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q8QGA07QS25N63M5F1CR,openclaw,5250000,100000,5350000,hand_win,confirmed,2026-05-11T18:28:08.933163+00:00,15
01KRC4R0B59ZQMP40X7D793DA5,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4QX8S4VN99RDQ8QJGKJS0,hermes,4650000,-50000,4600000,hand_loss,confirmed,2026-05-11T18:28:14.821200+00:00,16
01KRC4R0B3FM7X66T9GSRZP9AP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4QX8S4VN99RDQ8QJGKJS0,openclaw,5350000,50000,5400000,hand_win,confirmed,2026-05-11T18:28:14.820011+00:00,16
01KRC4R5BKZ1XJY9KFJ492NZXY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R38W142D2HTSF9K7HCQV,hermes,4600000,50000,4650000,hand_win,confirmed,2026-05-11T18:28:19.955601+00:00,17
01KRC4R5BMGJYNB777RHDF7WP4,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R38W142D2HTSF9K7HCQV,openclaw,5400000,-50000,5350000,hand_loss,confirmed,2026-05-11T18:28:19.956568+00:00,17
01KRC4RM2XFF2QRV9DYEYF7K28,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R805C0T4W0NMGJS2PCPD,hermes,4650000,-50000,4600000,hand_loss,confirmed,2026-05-11T18:28:35.037607+00:00,18
01KRC4RM2WJ2935HX45E2KCWYW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R805C0T4W0NMGJS2PCPD,openclaw,5350000,50000,5400000,hand_win,confirmed,2026-05-11T18:28:35.037034+00:00,18
01KRC4SAGP9N993MTY8NTGV65R,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4RPV6HVDJH08Y6MZRPF9A,hermes,4600000,1200000,5800000,hand_win,confirmed,2026-05-11T18:28:58.006743+00:00,19
01KRC4SAGR4Z35VD9QHHXG10VN,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4RPV6HVDJH08Y6MZRPF9A,openclaw,5400000,-1200000,4200000,hand_loss,confirmed,2026-05-11T18:28:58.008449+00:00,19
01KRC4SEYPZQDRE6PHQCDJH7QW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SD95QDY40X9Z4V9S7C35,hermes,5800000,-50000,5750000,hand_loss,confirmed,2026-05-11T18:29:02.550992+00:00,20
01KRC4SEYP1RKG736TNX4DQMR1,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SD95QDY40X9Z4V9S7C35,openclaw,4200000,50000,4250000,hand_win,confirmed,2026-05-11T18:29:02.550116+00:00,20
01KRC4T167YH6YGCJ0RB3R87S9,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SHQQTCY396R2XYRFSP64,hermes,5750000,100000,5850000,hand_win,confirmed,2026-05-11T18:29:21.223409+00:00,21
01KRC4T167H1QQM4YCSBR1KDYR,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SHQQTCY396R2XYRFSP64,openclaw,4250000,-100000,4150000,hand_loss,confirmed,2026-05-11T18:29:21.223979+00:00,21
01KRC4T6R7MDF8M690YSA0QFH7,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T3T68ZNYV8WTWANY0C1J,hermes,5850000,-50000,5800000,hand_loss,confirmed,2026-05-11T18:29:26.919684+00:00,22
01KRC4T6R6DCZX4CWD8Z0ECYVD,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T3T68ZNYV8WTWANY0C1J,openclaw,4150000,50000,4200000,hand_win,confirmed,2026-05-11T18:29:26.918813+00:00,22
01KRC4TTTVQ4STBX40FAT8PVEN,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T9BR5ETTG3PK58X4509P,hermes,5800000,-250000,5550000,hand_loss,confirmed,2026-05-11T18:29:47.483075+00:00,23
01KRC4TTTV1XM7WJEC3C5PBZJY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T9BR5ETTG3PK58X4509P,openclaw,4200000,250000,4450000,hand_win,confirmed,2026-05-11T18:29:47.483943+00:00,23
01KRC4TZQYKRZ8DPH4VJYX9C0B,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4TXJBGVZZ4CJNG1HV5K6Y,hermes,5550000,-50000,5500000,hand_loss,confirmed,2026-05-11T18:29:52.510221+00:00,24
01KRC4TZQXBXDEHGZ77MQA5Y3T,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4TXJBGVZZ4CJNG1HV5K6Y,openclaw,4450000,50000,4500000,hand_win,confirmed,2026-05-11T18:29:52.509143+00:00,24
01KRC4V4K04XTWWCW8Y199HRND,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V2B5V8RQSTPCRV1B1YAW,hermes,5500000,50000,5550000,hand_win,confirmed,2026-05-11T18:29:57.472937+00:00,25
01KRC4V4K2RS59GNCY582E09VB,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V2B5V8RQSTPCRV1B1YAW,openclaw,4500000,-50000,4450000,hand_loss,confirmed,2026-05-11T18:29:57.474159+00:00,25
01KRC4VPEEW9YY0MZGW8CW2SZK,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V75X37MHRTBN19ZQ71DD,hermes,5550000,-200000,5350000,hand_loss,confirmed,2026-05-11T18:30:15.758306+00:00,26
01KRC4VPED9H7QD1X2NCSHTS3X,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V75X37MHRTBN19ZQ71DD,openclaw,4450000,200000,4650000,hand_win,confirmed,2026-05-11T18:30:15.757386+00:00,26
01KRC4VV2Q8Z8J4S93W5NXGZHX,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VS239ESQ7C3DVGM16XNK,hermes,5350000,50000,5400000,hand_win,confirmed,2026-05-11T18:30:20.503289+00:00,27
01KRC4VV2RAXXE6E758A42FHXR,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VS239ESQ7C3DVGM16XNK,openclaw,4650000,-50000,4600000,hand_loss,confirmed,2026-05-11T18:30:20.504231+00:00,27
01KRC4W6RPH26T8Q3NM74A6PSY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VXNARMJRY61RG75AJN5G,hermes,5400000,-50000,5350000,hand_loss,confirmed,2026-05-11T18:30:32.470030+00:00,28
01KRC4W6RNMTSF54WVBG946QG8,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VXNARMJRY61RG75AJN5G,openclaw,4600000,50000,4650000,hand_win,confirmed,2026-05-11T18:30:32.469277+00:00,28
01KRC4WBANXQ92XK0TVB0ZD9RS,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4W9F9JZ8984N6J2W9YWK5,hermes,5350000,50000,5400000,hand_win,confirmed,2026-05-11T18:30:37.141665+00:00,29
01KRC4WBAP04P2XNY1R17FP7Q1,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4W9F9JZ8984N6J2W9YWK5,openclaw,4650000,-50000,4600000,hand_loss,confirmed,2026-05-11T18:30:37.142457+00:00,29
01KRC4WGHKYN4REQP6S6C4SQ64,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WEA0JNPV82Y6RQH238KN,hermes,5400000,-50000,5350000,hand_loss,confirmed,2026-05-11T18:30:42.483391+00:00,30
01KRC4WGHJ99QVHERKQAZ5AY2H,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WEA0JNPV82Y6RQH238KN,openclaw,4600000,50000,4650000,hand_win,confirmed,2026-05-11T18:30:42.482598+00:00,30
01KRC4WNB1TS4VA5MNC25W55YB,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WK9GTQXAXJ6FE5TSRSD9,hermes,5350000,50000,5400000,hand_win,confirmed,2026-05-11T18:30:47.393193+00:00,31
01KRC4WNB2EZX32Y9GKEC7PW25,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WK9GTQXAXJ6FE5TSRSD9,openclaw,4650000,-50000,4600000,hand_loss,confirmed,2026-05-11T18:30:47.394104+00:00,31
01KRC4X9MT83AXATDW2B8JQ2RY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WR04BG17QCB8BFV2QCQS,hermes,5400000,-600000,4800000,hand_loss,confirmed,2026-05-11T18:31:08.186445+00:00,32
01KRC4X9MTGRXPWYNNRP9WMJGH,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WR04BG17QCB8BFV2QCQS,openclaw,4600000,600000,5200000,hand_win,confirmed,2026-05-11T18:31:08.186100+00:00,32
01KRC4XV3A4RP91WQ0WC5WAM4S,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XC7MBV86YFZN3G7A7ND9,hermes,4800000,100000,4900000,hand_win,confirmed,2026-05-11T18:31:26.059019+00:00,33
01KRC4XV3BFA1Q7BABVHXJMTNJ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XC7MBV86YFZN3G7A7ND9,openclaw,5200000,-100000,5100000,hand_loss,confirmed,2026-05-11T18:31:26.059796+00:00,33
01KRC4YNX16DWP1B2KW9E9GYZ8,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XXMQ05VNRZZNQ70HHHMH,hermes,4900000,1800000,6700000,hand_win,confirmed,2026-05-11T18:31:53.505926+00:00,34
01KRC4YNX0DP3HFGKY30V7H4W6,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XXMQ05VNRZZNQ70HHHMH,openclaw,5100000,-1800000,3300000,hand_loss,confirmed,2026-05-11T18:31:53.504948+00:00,34
01KRC4ZD9CM9TGAMCK6ST3W6J7,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4YRFZM9PJ6AX9MGGXB11R,hermes,6700000,-100000,6600000,hand_loss,confirmed,2026-05-11T18:32:17.452233+00:00,35
01KRC4ZD9DPC66H20CA0YYDYGM,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4YRFZM9PJ6AX9MGGXB11R,openclaw,3300000,100000,3400000,hand_win,confirmed,2026-05-11T18:32:17.453633+00:00,35
01KRC4ZKGCNZNG4XF7SZHMM4AP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZFZTQ4TK1QZ3940DQ9XA,hermes,6600000,-50000,6550000,hand_loss,confirmed,2026-05-11T18:32:23.820742+00:00,36
01KRC4ZKGB1Q1035SEC9YMF0AP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZFZTQ4TK1QZ3940DQ9XA,openclaw,3400000,50000,3450000,hand_win,confirmed,2026-05-11T18:32:23.819642+00:00,36
01KRC4ZR6ZN9Y6H6KDZJM1HD5Z,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZP5X66S5V5AV7JZRNW7D,hermes,6550000,50000,6600000,hand_win,confirmed,2026-05-11T18:32:28.639537+00:00,37
01KRC4ZR700H6CR8BXS2D8TTBC,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZP5X66S5V5AV7JZRNW7D,openclaw,3450000,-50000,3400000,hand_loss,confirmed,2026-05-11T18:32:28.640442+00:00,37
01KRC4ZY0HDG7RTJ1ZZ5X5P2G4,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZTWJF6EAF02D3RKTWXQV,hermes,6600000,-50000,6550000,hand_loss,confirmed,2026-05-11T18:32:34.577115+00:00,38
01KRC4ZY0GMPHHCZQCM7KFBCQ2,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZTWJF6EAF02D3RKTWXQV,openclaw,3400000,50000,3450000,hand_win,confirmed,2026-05-11T18:32:34.576626+00:00,38
01KRC50PB5MJZM328GFRS74Z8D,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC500N5YCRTFKGJVFQGXVXE,hermes,6550000,-100000,6450000,hand_loss,confirmed,2026-05-11T18:32:59.493656+00:00,39
01KRC50PB641E56PY7GR42FH3E,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC500N5YCRTFKGJVFQGXVXE,openclaw,3450000,100000,3550000,hand_win,confirmed,2026-05-11T18:32:59.494149+00:00,39
01KRC50V95YS7W0BBDYQXXJPTE,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC50S2VGQND29JR0A4CN8H3,hermes,6450000,-50000,6400000,hand_loss,confirmed,2026-05-11T18:33:04.549363+00:00,40
01KRC50V95BKGHTHNHKTRWB1EZ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC50S2VGQND29JR0A4CN8H3,openclaw,3550000,50000,3600000,hand_win,confirmed,2026-05-11T18:33:04.549035+00:00,40
01KRC50ZNNYVQ5F9BWG9KZWD3X,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC50XVTN8M14ESA2WK13YKB,hermes,6400000,50000,6450000,hand_win,confirmed,2026-05-11T18:33:09.045613+00:00,41
01KRC50ZNN8QB7R96H3DZRM2WW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC50XVTN8M14ESA2WK13YKB,openclaw,3600000,-50000,3550000,hand_loss,confirmed,2026-05-11T18:33:09.045944+00:00,41
01KRC513M4RVHW5Q1HWQNMNJQQ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5126KVNS4HK5Y4334W8GS,hermes,6450000,-50000,6400000,hand_loss,confirmed,2026-05-11T18:33:13.092076+00:00,42
01KRC513M3ZV9MQVFMHAYGEPP2,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5126KVNS4HK5Y4334W8GS,openclaw,3550000,50000,3600000,hand_win,confirmed,2026-05-11T18:33:13.091359+00:00,42
01KRC5231APMWX7ZWRHJ9D7EBW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5165WCT2XSYZ68Y3MTYZ6,hermes,6400000,400000,6800000,hand_win,confirmed,2026-05-11T18:33:45.258791+00:00,43
01KRC5231C11ZQA9BK8MYW6JGC,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5165WCT2XSYZ68Y3MTYZ6,openclaw,3600000,-400000,3200000,hand_loss,confirmed,2026-05-11T18:33:45.260233+00:00,43
01KRC5280FX8RBS3W2ZBYSB5EH,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC525M8442GNG79TPW2G5VW,hermes,6800000,-50000,6750000,hand_loss,confirmed,2026-05-11T18:33:50.351314+00:00,44
01KRC5280ERC244YBNJAVXV56Q,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC525M8442GNG79TPW2G5VW,openclaw,3200000,50000,3250000,hand_win,confirmed,2026-05-11T18:33:50.350372+00:00,44
01KRC52Q0V0XAF62R5Q4TGTCWV,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52AK0E33XB3XNNSP6MC0M,hermes,6750000,-3214747,3535253,hand_loss,confirmed,2026-05-11T18:34:05.723516+00:00,45
01KRC52Q0XEVQQ7ZM92Z50P10G,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52AK0E33XB3XNNSP6MC0M,openclaw,3250000,3214747,6464747,hand_win,confirmed,2026-05-11T18:34:05.725156+00:00,45
01KRC52XA3901WAA3NC5JZQ32K,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52SNDCV6PERW2F9134XYH,hermes,3535253,100000,3635253,hand_win,confirmed,2026-05-11T18:34:12.163186+00:00,46
01KRC52XA14H0AEJZ9FS6HM1ZD,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52SNDCV6PERW2F9134XYH,openclaw,6464747,-100000,6364747,hand_loss,confirmed,2026-05-11T18:34:12.162007+00:00,46
01KRC5377N7ZZJ8799S5BYR1TF,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52ZX6R8P5YQ0Y3483Z9M4,hermes,3635253,-100000,3535253,hand_loss,confirmed,2026-05-11T18:34:22.325488+00:00,47
01KRC5377PQ413J8R0YG5BK0WY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC52ZX6R8P5YQ0Y3483Z9M4,openclaw,6364747,100000,6464747,hand_win,confirmed,2026-05-11T18:34:22.327036+00:00,47
01KRC53BKPBAKPTCMTAVWAFRNQ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC53A2631VGJ9ZCRM9G8R94,hermes,3535253,-50000,3485253,hand_loss,confirmed,2026-05-11T18:34:26.806889+00:00,48
01KRC53BKNVWHBNK33ZWK4P8WZ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC53A2631VGJ9ZCRM9G8R94,openclaw,6464747,50000,6514747,hand_win,confirmed,2026-05-11T18:34:26.805497+00:00,48
01KRC548777BS6XP015PA1T8SF,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC53F60QWMYHXGJET4Z8W77,hermes,3485253,-100000,3385253,hand_loss,confirmed,2026-05-11T18:34:56.103421+00:00,49
01KRC54878WQ79YS0MYE79WNNB,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC53F60QWMYHXGJET4Z8W77,openclaw,6514747,100000,6614747,hand_win,confirmed,2026-05-11T18:34:56.104507+00:00,49
01KRC54FBE5CNHAFCRFV950C9W,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54AX3NHDX3BXERNZYATTA,hermes,3385253,-50000,3335253,hand_loss,confirmed,2026-05-11T18:35:03.406502+00:00,50
01KRC54FBD5V9GGE01VC6H2TSC,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54AX3NHDX3BXERNZYATTA,openclaw,6614747,50000,6664747,hand_win,confirmed,2026-05-11T18:35:03.405351+00:00,50
01KRC54M7FZY1Y0ET9TG8Z1XCD,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54J0BNJMVP0X6D3Y9ZAS8,hermes,3335253,50000,3385253,hand_win,confirmed,2026-05-11T18:35:08.399344+00:00,51
01KRC54M7GY1MVV6YSQ9PDB1C5,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54J0BNJMVP0X6D3Y9ZAS8,openclaw,6664747,-50000,6614747,hand_loss,confirmed,2026-05-11T18:35:08.400437+00:00,51
01KRC54RZNC19ZP1TNF6A9RSZV,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54PTM9B8FN0JTQJSPCGXT,hermes,3385253,-50000,3335253,hand_loss,confirmed,2026-05-11T18:35:13.269220+00:00,52
01KRC54RZMJAWTXSQ26TSF3EVP,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54PTM9B8FN0JTQJSPCGXT,openclaw,6614747,50000,6664747,hand_win,confirmed,2026-05-11T18:35:13.268206+00:00,52
01KRC54XPC41MC7HMKCNSJ4PWS,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54VTHA6Y1N53H96DENX9Z,hermes,3335253,50000,3385253,hand_win,confirmed,2026-05-11T18:35:18.092904+00:00,53
01KRC54XPDQNM0N7VX0HP8Q36Z,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC54VTHA6Y1N53H96DENX9Z,openclaw,6664747,-50000,6614747,hand_loss,confirmed,2026-05-11T18:35:18.093662+00:00,53
01KRC552PY8HS5ZTY9FV887J08,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5509KSQWBZMBBKM8V9C1Z,hermes,3385253,-50000,3335253,hand_loss,confirmed,2026-05-11T18:35:23.230984+00:00,54
01KRC552PX9KQBZTYDK757R8DY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5509KSQWBZMBBKM8V9C1Z,openclaw,6614747,50000,6664747,hand_win,confirmed,2026-05-11T18:35:23.229812+00:00,54
01KRC55MJV2FZTQK2HKEBBTFGS,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5559GK95JVA5WCBW72XAF,hermes,3335253,0,3335253,hand_loss,confirmed,2026-05-11T18:35:41.531404+00:00,55
01KRC55MJWCPC0745HVEPKMNBQ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC5559GK95JVA5WCBW72XAF,openclaw,6664747,0,6664747,hand_loss,confirmed,2026-05-11T18:35:41.532478+00:00,55
01KRC55SZFGT27P5T6BH815PK4,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC55QAM5WQ3BEA5JQFJHTRT,hermes,3335253,-50000,3285253,hand_loss,confirmed,2026-05-11T18:35:47.055794+00:00,56
01KRC55SZEX7NXCR935RZEDTT4,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC55QAM5WQ3BEA5JQFJHTRT,openclaw,6664747,50000,6714747,hand_win,confirmed,2026-05-11T18:35:47.054580+00:00,56
