settlement_id,match_id,hand_id,agent_name,limit_before_micros,limit_delta_micros,limit_after_micros,reason,status,timestamp,hand_number
01KRH9Y6T5EXGKBXRTPTKM3VV8,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,openclaw,3250000,-450000,2800000,hand_loss,confirmed,2026-05-13T18:35:13.093137+00:00,6
01KRH9YK8NXQ5B91GV3131ZSYE,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,hermes,7200000,200000,7400000,hand_win,confirmed,2026-05-13T18:35:25.845119+00:00,7
01KRH9YK8P0FPPERVE0ZFYW6T6,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,openclaw,2800000,-200000,2600000,hand_loss,confirmed,2026-05-13T18:35:25.846464+00:00,7
01KRH9YRYETK36BXJM6YJR07H9,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,hermes,7400000,-50000,7350000,hand_loss,confirmed,2026-05-13T18:35:31.662881+00:00,8
01KRH9YRYEGV6RGAZ1YQ0BJ3YC,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,openclaw,2600000,50000,2650000,hand_win,confirmed,2026-05-13T18:35:31.662185+00:00,8
01KRH9YXQ7Q4RZM0S8VS854X0M,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YVKAG55VF3BBNGDAVMWM,hermes,7350000,50000,7400000,hand_win,confirmed,2026-05-13T18:35:36.551712+00:00,9
01KRH9YXQ9ECWF4Q03G4QNAPNQ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YVKAG55VF3BBNGDAVMWM,openclaw,2650000,-50000,2600000,hand_loss,confirmed,2026-05-13T18:35:36.553151+00:00,9
01KRH9Z52358ZH6B188FF3YVX2,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z0G02HQXP832S0WQMMJT,hermes,7400000,100000,7500000,hand_win,confirmed,2026-05-13T18:35:44.067631+00:00,10
01KRH9Z5227TKVCB6PZ664SQ7M,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z0G02HQXP832S0WQMMJT,openclaw,2600000,-100000,2500000,hand_loss,confirmed,2026-05-13T18:35:44.066525+00:00,10
01KRH9ZHQ5Z2ECQ4A9YZEVBAFX,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z7PTDTYMBZPNWWMNVJ1Z,hermes,7500000,-200000,7300000,hand_loss,confirmed,2026-05-13T18:35:57.029958+00:00,11
01KRH9ZHQ76AGDHRZWBE71ZBT4,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z7PTDTYMBZPNWWMNVJ1Z,openclaw,2500000,200000,2700000,hand_win,confirmed,2026-05-13T18:35:57.031346+00:00,11
01KRH9ZSJ8AXECW7K1X6VRBGFK,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZMC3DNMNT25M7G2RWQEF,hermes,7300000,100000,7400000,hand_win,confirmed,2026-05-13T18:36:05.064658+00:00,12
01KRH9ZSJ771KSTMY7ABBT9CPS,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZMC3DNMNT25M7G2RWQEF,openclaw,2700000,-100000,2600000,hand_loss,confirmed,2026-05-13T18:36:05.063815+00:00,12
01KRH9ZZR02RMYC3BG5N7A022B,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZW6XS6HXA2PDWHV9739C,hermes,7400000,50000,7450000,hand_win,confirmed,2026-05-13T18:36:11.392243+00:00,13
01KRH9ZZR0KGF0NQ6RMRPX5Y51,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZW6XS6HXA2PDWHV9739C,openclaw,2600000,-50000,2550000,hand_loss,confirmed,2026-05-13T18:36:11.393013+00:00,13
01KRHA073GGEMF653RN3D5WXDD,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA02D5JK04WQD6S6FB3JYV,hermes,7450000,100000,7550000,hand_win,confirmed,2026-05-13T18:36:18.928162+00:00,14
01KRHA073FDRQ4ARZ2S97A0GMZ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA02D5JK04WQD6S6FB3JYV,openclaw,2550000,-100000,2450000,hand_loss,confirmed,2026-05-13T18:36:18.927154+00:00,14
01KRHA0C4PKNKJC94EYKAQFTNK,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA09RCY5Y6RNECHXZ8VYBY,hermes,7550000,50000,7600000,hand_win,confirmed,2026-05-13T18:36:24.086497+00:00,15
01KRHA0C4Q12H0KZ2ZVWV7DT7C,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA09RCY5Y6RNECHXZ8VYBY,openclaw,2450000,-50000,2400000,hand_loss,confirmed,2026-05-13T18:36:24.087458+00:00,15
01KRHA0MAB5KARAYSGJNSYF7TD,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0ESKZYHGTZZCTK3EEY6M,hermes,7600000,100000,7700000,hand_win,confirmed,2026-05-13T18:36:32.459417+00:00,16
01KRHA0MAANAMWZZJ4921YBPED,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0ESKZYHGTZZCTK3EEY6M,openclaw,2400000,-100000,2300000,hand_loss,confirmed,2026-05-13T18:36:32.458367+00:00,16
01KRHA0SKVRK744009DKZ1DF9D,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0Q95P2Q6PM6BT79TX62H,hermes,7700000,50000,7750000,hand_win,confirmed,2026-05-13T18:36:37.883679+00:00,17
01KRHA0SKW2C7D2R2MPF3ZWH6W,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0Q95P2Q6PM6BT79TX62H,openclaw,2300000,-50000,2250000,hand_loss,confirmed,2026-05-13T18:36:37.884687+00:00,17
01KRHA1BVJDE8HGQBXVECEHP67,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0W9CNHYZBTSZB1ZBCHQS,hermes,7750000,225000,7975000,hand_win,confirmed,2026-05-13T18:36:56.562831+00:00,18
01KRHA1BVHEXB33K1QG8W70Z7S,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0W9CNHYZBTSZB1ZBCHQS,openclaw,2250000,-225000,2025000,hand_loss,confirmed,2026-05-13T18:36:56.561978+00:00,18
01KRHA1H6FWM2BMKY7ZR3N2YWN,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1EM0H3EEXW0C1AZKPQMR,hermes,7975000,50000,8025000,hand_win,confirmed,2026-05-13T18:37:02.031614+00:00,19
01KRHA1H6G2Q42Q1TGDBEHNC1R,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1EM0H3EEXW0C1AZKPQMR,openclaw,2025000,-50000,1975000,hand_loss,confirmed,2026-05-13T18:37:02.032312+00:00,19
01KRHA1PKFQXSKN5GJG6QWJTSE,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1KVFCEMMDTZAM47G532E,hermes,8025000,-50000,7975000,hand_loss,confirmed,2026-05-13T18:37:07.567740+00:00,20
01KRHA1PKEW8ZQBGDEAF5DMZ1J,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1KVFCEMMDTZAM47G532E,openclaw,1975000,50000,2025000,hand_win,confirmed,2026-05-13T18:37:07.566863+00:00,20
01KRHA1VJH1Z1Q9GGV6EJP88DZ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1SJYGFJTGQ9YWAQZHEY9,hermes,7975000,50000,8025000,hand_win,confirmed,2026-05-13T18:37:12.657067+00:00,21
01KRHA1VJJYPD9X6JPBT5S85YM,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1SJYGFJTGQ9YWAQZHEY9,openclaw,2025000,-50000,1975000,hand_loss,confirmed,2026-05-13T18:37:12.658113+00:00,21
01KRHA2GJRZGSWRCG95H11Q0RY,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1Y7W2DDEZ5C2V10PY74P,hermes,8025000,100000,8125000,hand_win,confirmed,2026-05-13T18:37:34.168753+00:00,22
01KRHA2GJQ5CQ1FCCKBTBS5Y3X,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1Y7W2DDEZ5C2V10PY74P,openclaw,1975000,-100000,1875000,hand_loss,confirmed,2026-05-13T18:37:34.167633+00:00,22
01KRHA2NHXZH3M698DFP7MNCGD,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2KANZ16FYE0JRN6YWPF4,hermes,8125000,50000,8175000,hand_win,confirmed,2026-05-13T18:37:39.261646+00:00,23
01KRHA2NHYFVNCC9SZ2NMMR4MX,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2KANZ16FYE0JRN6YWPF4,openclaw,1875000,-50000,1825000,hand_loss,confirmed,2026-05-13T18:37:39.262651+00:00,23
01KRHA2XV9GYAVE9KYE566Q7Q1,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2R911GP7XHWCCM01QSKK,hermes,8175000,100000,8275000,hand_win,confirmed,2026-05-13T18:37:47.753856+00:00,24
01KRHA2XV80YQN3YYHWHNAFYSB,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2R911GP7XHWCCM01QSKK,openclaw,1825000,-100000,1725000,hand_loss,confirmed,2026-05-13T18:37:47.752650+00:00,24
01KRHA32YP8KAH5Z68T57HWB41,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA30GVAZWBCEDDW7191072,hermes,8275000,50000,8325000,hand_win,confirmed,2026-05-13T18:37:52.982497+00:00,25
01KRHA32YQD4CJ44R2X79TYEZY,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA30GVAZWBCEDDW7191072,openclaw,1725000,-50000,1675000,hand_loss,confirmed,2026-05-13T18:37:52.983616+00:00,25
01KRHA3FB87P46H5G8T580D1WQ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA35NHS6WZQAT9QB85VEQR,hermes,8325000,200000,8525000,hand_win,confirmed,2026-05-13T18:38:05.672436+00:00,26
01KRHA3FB75RZC9A40NTBPWNR8,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA35NHS6WZQAT9QB85VEQR,openclaw,1675000,-200000,1475000,hand_loss,confirmed,2026-05-13T18:38:05.671080+00:00,26
01KRHA3KHXYTQZ47JXX1D0RCB6,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3J18WRFX0JHX8JMQPK68,hermes,8525000,50000,8575000,hand_win,confirmed,2026-05-13T18:38:09.981607+00:00,27
01KRHA3KHYBKJ298JZB3B3557C,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3J18WRFX0JHX8JMQPK68,openclaw,1475000,-50000,1425000,hand_loss,confirmed,2026-05-13T18:38:09.982757+00:00,27
01KRHA3S7KKNVABTH9MQMEEE2X,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3P6EW3G6B53N8V3EN0DE,hermes,8575000,-50000,8525000,hand_loss,confirmed,2026-05-13T18:38:15.795130+00:00,28
01KRHA3S7HCPS6EYNQ50AWFE5N,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3P6EW3G6B53N8V3EN0DE,openclaw,1425000,50000,1475000,hand_win,confirmed,2026-05-13T18:38:15.793863+00:00,28
01KRHA3YCBYR2678ZMPKE5VYW0,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3VW38DZH7KBXN7WQQAXP,hermes,8525000,50000,8575000,hand_win,confirmed,2026-05-13T18:38:21.067690+00:00,29
01KRHA3YCC71BM577D4HW57TQ0,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3VW38DZH7KBXN7WQQAXP,openclaw,1475000,-50000,1425000,hand_loss,confirmed,2026-05-13T18:38:21.068420+00:00,29
01KRHA45NCBQHR0B5F74QRT7VQ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA41712KJ39YD79K6MVYK6,hermes,8575000,100000,8675000,hand_win,confirmed,2026-05-13T18:38:28.524963+00:00,30
01KRHA45NBZW61PWGT4GYR39RK,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA41712KJ39YD79K6MVYK6,openclaw,1425000,-100000,1325000,hand_loss,confirmed,2026-05-13T18:38:28.523577+00:00,30
01KRHA4AN0X3DTXFWJNQ6PSVWM,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA48AAVRR1W5R8BQ0H3H6P,hermes,8675000,50000,8725000,hand_win,confirmed,2026-05-13T18:38:33.632859+00:00,31
01KRHA4AN2AXM1WPMTCGZNGF6S,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA48AAVRR1W5R8BQ0H3H6P,openclaw,1325000,-50000,1275000,hand_loss,confirmed,2026-05-13T18:38:33.634138+00:00,31
01KRHA4ZR1NE4DJVBX64TTA35P,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA4D9XCZF73YGGBYG51JBE,hermes,8725000,0,8725000,hand_loss,confirmed,2026-05-13T18:38:55.233690+00:00,32
01KRHA4ZR00N8V9QPF2RBXA903,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA4D9XCZF73YGGBYG51JBE,openclaw,1275000,0,1275000,hand_loss,confirmed,2026-05-13T18:38:55.232572+00:00,32
01KRHA58BCM5JJJMKF4WMRB84D,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA52FMVKWFSDS5WFZ1TPMP,hermes,8725000,-100000,8625000,hand_loss,confirmed,2026-05-13T18:39:04.044774+00:00,33
01KRHA58BDQBK7S1TVQQC2JMK4,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA52FMVKWFSDS5WFZ1TPMP,openclaw,1275000,100000,1375000,hand_win,confirmed,2026-05-13T18:39:04.045811+00:00,33
01KRHA5PQARSXZ22VR9MBX3KQG,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5B14WV7EEVD8545E8BR1,hermes,8625000,100000,8725000,hand_win,confirmed,2026-05-13T18:39:18.762028+00:00,34
01KRHA5PQ9NRF9PRKHKXZDDH2M,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5B14WV7EEVD8545E8BR1,openclaw,1375000,-100000,1275000,hand_loss,confirmed,2026-05-13T18:39:18.761268+00:00,34
01KRHA5VXG9CYAGAG8E38YZWQ7,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5SF3QH8X4FM68BG5RR55,hermes,8725000,50000,8775000,hand_win,confirmed,2026-05-13T18:39:24.080215+00:00,35
01KRHA5VXHVJVF3CH4PT43D118,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5SF3QH8X4FM68BG5RR55,openclaw,1275000,-50000,1225000,hand_loss,confirmed,2026-05-13T18:39:24.081319+00:00,35
01KRHA61HQAAXZ8P84NM8967PP,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5YN98MPACP6578YAZ4TX,hermes,8775000,-50000,8725000,hand_loss,confirmed,2026-05-13T18:39:29.847694+00:00,36
01KRHA61HP7A270A1SVKMYZ5JB,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA5YN98MPACP6578YAZ4TX,openclaw,1225000,50000,1275000,hand_win,confirmed,2026-05-13T18:39:29.846659+00:00,36
01KRHA6PBH33FXVPKW3B75BANX,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6498ES17JNKGF945DW56,hermes,8725000,200000,8925000,hand_win,confirmed,2026-05-13T18:39:51.153953+00:00,37
01KRHA6PBJ06BPCRB603JXF46J,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6498ES17JNKGF945DW56,openclaw,1275000,-200000,1075000,hand_loss,confirmed,2026-05-13T18:39:51.154943+00:00,37
01KRHA6X8BM3NYEKV27AYYVNVB,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6S1T7REXFQKHRN6P2ZFY,hermes,8925000,100000,9025000,hand_win,confirmed,2026-05-13T18:39:58.219960+00:00,38
01KRHA6X8AAMQH4F4T6NED9V0K,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6S1T7REXFQKHRN6P2ZFY,openclaw,1075000,-100000,975000,hand_loss,confirmed,2026-05-13T18:39:58.218897+00:00,38
01KRHA7BWHY02PY0SVT04S1230,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6ZWWAAQ4KD7X9HQEY2C2,hermes,9025000,954582,9979582,hand_win,confirmed,2026-05-13T18:40:13.201041+00:00,39
01KRHA7BWJ6VCFJSDQ0PW2TBX5,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA6ZWWAAQ4KD7X9HQEY2C2,openclaw,975000,-954582,20418,hand_loss,confirmed,2026-05-13T18:40:13.202163+00:00,39
