action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRHENTHR4Z78XA4Z0QDPH89K,01KRHENFCF5FN4CR508J1WXG6X,5,preflop,hermes,raise,500000,5298432,5098432,700000,900000,100000,1799,0,,,2026-05-13T19:58:01.273044+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHENZTCZV5XHQZFSN9EPC3X,01KRHENFCF5FN4CR508J1WXG6X,6,preflop,openclaw,raise,900000,3982050,3482050,900000,1400000,100000,5384,0,,,2026-05-13T19:58:06.668848+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEP37TDW63PRHPFWXD92GW,01KRHENFCF5FN4CR508J1WXG6X,7,preflop,hermes,call,400000,5098432,4698432,1400000,1800000,400000,3487,0,,,2026-05-13T19:58:10.170944+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEP4PTF08TE3N7NN1RXPHP,01KRHENFCF5FN4CR508J1WXG6X,8,flop,hermes,check,0,4698432,4698432,1800000,1800000,0,1489,0,,,2026-05-13T19:58:11.674347+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEP995SEPGC4VZV1N20M0T,01KRHENFCF5FN4CR508J1WXG6X,9,flop,openclaw,check,0,3482050,3482050,1800000,1800000,0,4669,0,,,2026-05-13T19:58:16.357068+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEPBBAKERQHWP789C2TJDH,01KRHENFCF5FN4CR508J1WXG6X,10,turn,hermes,raise,900000,4698432,3798432,1800000,2700000,0,2103,0,,,2026-05-13T19:58:18.474693+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEPF8PQJ5MZZ9S04GYXYE0,01KRHENFCF5FN4CR508J1WXG6X,11,turn,openclaw,fold,0,3482050,3482050,2700000,0,900000,3996,0,,,2026-05-13T19:58:22.486398+00:00,01KRHEJWN7NGRR22J377DJHV74,5
01KRHEPQAH0KCYBW0QNDSXWHFT,01KRHEPN0QY84AACT3P3VXY852,2,preflop,hermes,fold,0,6446902,6446902,150000,0,50000,2348,0,,,2026-05-13T19:58:30.737186+00:00,01KRHEJWN7NGRR22J377DJHV74,6
01KRHEPY5X8PSS0T4KWRHV1HN2,01KRHEPTEB0XTSKN4MJFWY86N2,2,preflop,openclaw,fold,0,3468166,3468166,150000,0,50000,3812,0,,,2026-05-13T19:58:37.757138+00:00,01KRHEJWN7NGRR22J377DJHV74,7
01KRHEQD9HZ9NM8QW43PRJTVF0,01KRHEQ1AJQYB4T591QFSY5DQP,2,preflop,hermes,fold,0,6446612,6446612,150000,0,50000,12242,0,,,2026-05-13T19:58:53.233636+00:00,01KRHEJWN7NGRR22J377DJHV74,8
01KRHEQMM0735V4TCVJW1SCZT2,01KRHEQGKD9X6MBHQ0YPCP0HD6,2,preflop,openclaw,raise,200000,3465492,3315492,150000,300000,50000,4098,0,,,2026-05-13T19:59:00.736449+00:00,01KRHEJWN7NGRR22J377DJHV74,9
01KRHEQPP581XXMZZH3CFD46YB,01KRHEQGKD9X6MBHQ0YPCP0HD6,3,preflop,hermes,fold,0,6346311,6346311,300000,0,100000,2103,0,,,2026-05-13T19:59:02.853428+00:00,01KRHEJWN7NGRR22J377DJHV74,9
01KRHEQZ7DGBHJ4XKKD6RA8YB6,01KRHEQXAZWPAN1SFQS3656C0F,2,preflop,hermes,call,50000,6295902,6245902,150000,200000,50000,1917,0,,,2026-05-13T19:59:11.598003+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHER2P9QAXYGXETM5S23BYW,01KRHEQXAZWPAN1SFQS3656C0F,3,preflop,openclaw,check,0,3510258,3510258,200000,200000,0,3534,0,,,2026-05-13T19:59:15.145900+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHER6CG6Z7C9JWN6MHC7Z1X,01KRHEQXAZWPAN1SFQS3656C0F,4,flop,openclaw,check,0,3510258,3510258,200000,200000,0,3771,0,,,2026-05-13T19:59:18.928249+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHERA74PJ32KJ7KS58QT28Q,01KRHEQXAZWPAN1SFQS3656C0F,5,flop,hermes,check,0,6245902,6245902,200000,200000,0,3907,0,,,2026-05-13T19:59:22.852697+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHERN1KXF3PNXAHKZ1XBAB7,01KRHEQXAZWPAN1SFQS3656C0F,6,turn,openclaw,check,0,3510258,3510258,200000,200000,0,11076,0,,,2026-05-13T19:59:33.939495+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHES0EF0TM0CNDYRSCSEPAK,01KRHEQXAZWPAN1SFQS3656C0F,7,turn,hermes,check,0,6245902,6245902,200000,200000,0,11660,0,,,2026-05-13T19:59:45.615553+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHES7VZY2R276F9CWMGT4X4,01KRHEQXAZWPAN1SFQS3656C0F,8,river,openclaw,check,0,3510258,3510258,200000,200000,0,7587,0,,repaired-action: no_json_object_found,2026-05-13T19:59:53.215088+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHES9EDJ3545Y8QQ2J7TAM1,01KRHEQXAZWPAN1SFQS3656C0F,9,river,hermes,check,0,6245902,6245902,200000,0,0,1592,0,,,2026-05-13T19:59:54.829371+00:00,01KRHEJWN7NGRR22J377DJHV74,10
01KRHESGM8F47XZTGXFE7D273F,01KRHESCP9G747R4SZYMPC0BJJ,2,preflop,openclaw,fold,0,3649088,3649088,150000,0,50000,4019,0,,,2026-05-13T20:00:02.184360+00:00,01KRHEJWN7NGRR22J377DJHV74,11
01KRHESNTBGC335ZKCXGQSZSFV,01KRHESKRGAN4F72XPJ1TWW08B,2,preflop,hermes,fold,0,6244786,6244786,150000,0,50000,2090,0,,,2026-05-13T20:00:07.499536+00:00,01KRHEJWN7NGRR22J377DJHV74,12
01KRHESWXGWM18FJQ5C4VX3J9A,01KRHESRWTCBF4NHEDCYRDQXPM,2,preflop,openclaw,raise,250000,3644310,3444310,150000,350000,50000,4104,0,,,2026-05-13T20:00:14.768254+00:00,01KRHEJWN7NGRR22J377DJHV74,13
01KRHET09CE0WJCCQDP0TW3GCE,01KRHESRWTCBF4NHEDCYRDQXPM,3,preflop,hermes,fold,0,6144405,6144405,350000,0,150000,3435,0,,,2026-05-13T20:00:18.220408+00:00,01KRHEJWN7NGRR22J377DJHV74,13
01KRHET69XK4Q34XWXEVH0YNH4,01KRHET3J1VSAKKJ3P9V245ATB,2,preflop,hermes,fold,0,6094405,6094405,150000,0,50000,2798,0,,,2026-05-13T20:00:24.381766+00:00,01KRHEJWN7NGRR22J377DJHV74,14
01KRHETD1PBDYJ7WWPYSZSS6TA,01KRHET9BZ4AY8KWYMQYTBKGKF,2,preflop,openclaw,fold,0,3791904,3791904,150000,0,50000,3751,0,,,2026-05-13T20:00:31.286514+00:00,01KRHEJWN7NGRR22J377DJHV74,15
01KRHETJV7542JNF82R45FM396,01KRHETG3TM98EEZEFNV4DTMNT,2,preflop,hermes,raise,200000,6093850,5943850,150000,300000,50000,2781,0,,repaired-action: illegal_action_for_state,2026-05-13T20:00:37.223126+00:00,01KRHEJWN7NGRR22J377DJHV74,16
01KRHETTP33F5DD3W53Q9CFCH4,01KRHETG3TM98EEZEFNV4DTMNT,3,preflop,openclaw,fold,0,3691904,3691904,300000,0,100000,8012,0,,repaired-action: no_json_object_found,2026-05-13T20:00:45.251287+00:00,01KRHEJWN7NGRR22J377DJHV74,16
01KRHEV1MG94J8JW1F3ZNBCNGN,01KRHETXX6ZWED3X2VDKK6TDTH,2,preflop,openclaw,fold,0,3639636,3639636,150000,0,50000,3801,0,,,2026-05-13T20:00:52.368797+00:00,01KRHEJWN7NGRR22J377DJHV74,17
01KRHEV680Z86RQ241WEYYQ02F,01KRHEV4T8D5QRQ4V5KB6CRXEW,2,preflop,hermes,fold,0,6243346,6243346,150000,0,50000,1446,0,,,2026-05-13T20:00:57.088097+00:00,01KRHEJWN7NGRR22J377DJHV74,18
01KRHEVD44P1KT9HQ1179ENKFE,01KRHEV99SHZP5KFDG6S00W32N,2,preflop,openclaw,fold,0,3637000,3637000,150000,0,50000,3899,0,,,2026-05-13T20:01:04.132590+00:00,01KRHEJWN7NGRR22J377DJHV74,19
01KRHEVJAZ0C3T6XPM3QKHGT2T,01KRHEVG5YY57BA0208RCKBPTM,2,preflop,hermes,fold,0,6242533,6242533,150000,0,50000,2193,0,,,2026-05-13T20:01:09.472002+00:00,01KRHEJWN7NGRR22J377DJHV74,20
01KRHEVWMGHRCZY64M2MVCMQX5,01KRHEVNCW240D3PP7HCGSA2PD,2,preflop,openclaw,call,50000,3634818,3584818,150000,200000,50000,7399,0,,,2026-05-13T20:01:20.016625+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEW0NDPDFDXCN5XFR57Z5J,01KRHEVNCW240D3PP7HCGSA2PD,3,preflop,hermes,check,0,6142253,6142253,200000,200000,0,4110,0,,,2026-05-13T20:01:24.141389+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEWA8JJZZ06GMPDDW8JZDT,01KRHEVNCW240D3PP7HCGSA2PD,4,flop,hermes,check,0,6142253,6142253,200000,200000,0,9814,0,,,2026-05-13T20:01:33.970889+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEWEKGT4X7XK56E10QNK0T,01KRHEVNCW240D3PP7HCGSA2PD,5,flop,openclaw,check,0,3584818,3584818,200000,200000,0,4428,0,,,2026-05-13T20:01:38.416438+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEWG5GG6K9Y0D1WSBQKE5R,01KRHEVNCW240D3PP7HCGSA2PD,6,turn,hermes,check,0,6142253,6142253,200000,200000,0,1584,0,,,2026-05-13T20:01:40.016204+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEWME1GZ0RKWF4T4PQFBES,01KRHEVNCW240D3PP7HCGSA2PD,7,turn,openclaw,check,0,3584818,3584818,200000,200000,0,4356,0,,,2026-05-13T20:01:44.385993+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEX022YBY568Q3PGRVDW9X,01KRHEVNCW240D3PP7HCGSA2PD,8,river,hermes,check,0,6142253,6142253,200000,200000,0,11889,0,,,2026-05-13T20:01:56.290910+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEX36Y1DA5JA03MA58GKTG,01KRHEVNCW240D3PP7HCGSA2PD,9,river,openclaw,check,0,3584818,3784818,200000,0,0,3206,0,,,2026-05-13T20:01:59.519014+00:00,01KRHEJWN7NGRR22J377DJHV74,21
01KRHEX93TPG4C0E6W5EVB0DCV,01KRHEX6KJ75TJS2EFA2M2NXRQ,2,preflop,hermes,call,50000,6090862,6040862,150000,200000,50000,2555,0,,,2026-05-13T20:02:05.562890+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEXGKYN57ZEGBQT0WWWAWD,01KRHEX6KJ75TJS2EFA2M2NXRQ,3,preflop,openclaw,check,0,3671634,3671634,200000,200000,0,7668,0,,,2026-05-13T20:02:13.246435+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEXN6XB5HDDD73EZNGTF6G,01KRHEX6KJ75TJS2EFA2M2NXRQ,4,flop,openclaw,check,0,3671634,3671634,200000,200000,0,4692,0,,,2026-05-13T20:02:17.949129+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEXQASWXERFNBY0W04KT1G,01KRHEX6KJ75TJS2EFA2M2NXRQ,5,flop,hermes,check,0,6040862,6040862,200000,200000,0,2158,0,,,2026-05-13T20:02:20.121806+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEXYF14HR01MJRFMD065Q9,01KRHEX6KJ75TJS2EFA2M2NXRQ,6,turn,openclaw,check,0,3671634,3671634,200000,200000,0,7289,0,,,2026-05-13T20:02:27.425488+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEY0HPWT3XRY51KTQZ3ECN,01KRHEX6KJ75TJS2EFA2M2NXRQ,7,turn,hermes,check,0,6040862,6040862,200000,200000,0,2119,0,,,2026-05-13T20:02:29.558360+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEY5P87K51WGN4FKAPCPK2,01KRHEX6KJ75TJS2EFA2M2NXRQ,8,river,openclaw,check,0,3671634,3671634,200000,200000,0,5252,0,,,2026-05-13T20:02:34.824828+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEY7C7BZEVP7JZ4DDNKPM2,01KRHEX6KJ75TJS2EFA2M2NXRQ,9,river,hermes,check,0,6040862,6240862,200000,0,0,1704,0,,,2026-05-13T20:02:36.551555+00:00,01KRHEJWN7NGRR22J377DJHV74,22
01KRHEYETE32SBXMJ79PVQNM5W,01KRHEYAKZ9P1C6YPKM1J5NTJ3,2,preflop,openclaw,fold,0,3617162,3617162,150000,0,50000,4285,0,,,2026-05-13T20:02:44.174295+00:00,01KRHEJWN7NGRR22J377DJHV74,23
01KRHEYMDAM9M7XP79EEBW8YTV,01KRHEYHXYFWJZEHZR2DFSGV21,2,preflop,hermes,fold,0,6239353,6239353,150000,0,50000,2524,0,,,2026-05-13T20:02:49.898384+00:00,01KRHEJWN7NGRR22J377DJHV74,24
01KRHEYV85BDPBYAWYGAYBJ27R,01KRHEYQEVPSM32VY5624ENHH0,2,preflop,openclaw,raise,200000,3611922,3461922,150000,300000,50000,3865,0,,,2026-05-13T20:02:56.901983+00:00,01KRHEJWN7NGRR22J377DJHV74,25
01KRHEYXM0H1H17C385PF2V4Y6,01KRHEYQEVPSM32VY5624ENHH0,3,preflop,hermes,raise,900000,6139353,5339353,300000,1100000,100000,2413,0,,,2026-05-13T20:02:59.329007+00:00,01KRHEJWN7NGRR22J377DJHV74,25
01KRHEZ2R24RY2RP49C8Q70NPX,01KRHEYQEVPSM32VY5624ENHH0,4,preflop,openclaw,call,700000,3461922,2761922,1100000,1800000,700000,5234,0,,,2026-05-13T20:03:04.578044+00:00,01KRHEJWN7NGRR22J377DJHV74,25
01KRHEZ49W7T8071P62PCYTFSP,01KRHEYQEVPSM32VY5624ENHH0,5,flop,hermes,raise,1800000,5339353,3539353,1800000,3600000,0,1579,0,,,2026-05-13T20:03:06.172427+00:00,01KRHEJWN7NGRR22J377DJHV74,25
01KRHEZ89BH21JWSBWGRP9AEV3,01KRHEYQEVPSM32VY5624ENHH0,6,flop,openclaw,fold,0,2761922,2761922,3600000,0,1800000,4063,0,,,2026-05-13T20:03:10.251645+00:00,01KRHEJWN7NGRR22J377DJHV74,25
01KRHEZCXXKCRT416HH098Z856,01KRHEZBJB2W6FB344SB0VDCK4,2,preflop,hermes,fold,0,7089131,7089131,150000,0,50000,1379,0,,,2026-05-13T20:03:15.005716+00:00,01KRHEJWN7NGRR22J377DJHV74,26
01KRHEZMG4HNPV5VBG3XQJ20A1,01KRHEZFZY2SGHFY3V87GMK7B8,2,preflop,openclaw,fold,0,2756674,2756674,150000,0,50000,4598,0,,,2026-05-13T20:03:22.756946+00:00,01KRHEJWN7NGRR22J377DJHV74,27
01KRHEZSPDDWC5S9KDKX44TWM6,01KRHEZQMEZHB3QRD1BD1TYT2Q,2,preflop,hermes,raise,200000,7087859,6937859,150000,300000,50000,2096,0,,,2026-05-13T20:03:28.077363+00:00,01KRHEJWN7NGRR22J377DJHV74,28
01KRHEZXCV1MHV07GNVJN1RF1C,01KRHEZQMEZHB3QRD1BD1TYT2Q,3,preflop,openclaw,fold,0,2654468,2654468,300000,0,100000,3781,0,,,2026-05-13T20:03:31.867463+00:00,01KRHEJWN7NGRR22J377DJHV74,28
01KRHF04K38SY06TQQGSYPJBH5,01KRHF00TC8HSRDV4KXK7FGK97,2,preflop,openclaw,fold,0,2601224,2601224,150000,0,50000,3849,0,,,2026-05-13T20:03:39.235994+00:00,01KRHEJWN7NGRR22J377DJHV74,29
01KRHF09DGVP85CP066H2V6QH1,01KRHF07WJ4VFMARE9BSVPA3YQ,2,preflop,hermes,fold,0,7237859,7237859,150000,0,50000,1552,0,,,2026-05-13T20:03:44.176339+00:00,01KRHEJWN7NGRR22J377DJHV74,30
01KRHF0HHREXH2A3X1D1N3NSGJ,01KRHF0D0D1EDQK8BPWWHTW05P,2,preflop,openclaw,fold,0,2596622,2596622,150000,0,50000,4635,0,,,2026-05-13T20:03:52.504848+00:00,01KRHEJWN7NGRR22J377DJHV74,31
01KRHF0ZYJQMGNM12C5FMX34EB,01KRHF0MVJ7AYPPJYJJW5VGQEW,2,preflop,hermes,fold,0,7237176,7237176,150000,0,50000,11344,0,,,2026-05-13T20:04:07.250221+00:00,01KRHEJWN7NGRR22J377DJHV74,32
01KRHF17BC2X6A77SNQ8D5PEFA,01KRHF1342XMGA73Y6ZPJDV3YD,2,preflop,openclaw,fold,0,2592374,2592374,150000,0,50000,4315,0,,,2026-05-13T20:04:14.828331+00:00,01KRHEJWN7NGRR22J377DJHV74,33
01KRHF1CGA6KTXJEJ57EKJBCQE,01KRHF1ACTR27CVKNJXR1FM48V,2,preflop,hermes,fold,0,7237176,7237176,150000,0,50000,2144,0,,,2026-05-13T20:04:20.106567+00:00,01KRHEJWN7NGRR22J377DJHV74,34
01KRHF1K8WSR6AAA5YN79XDKNB,01KRHF1FHWAHN9190KGSKNN5QA,2,preflop,openclaw,fold,0,2592374,2592374,150000,0,50000,3794,0,,,2026-05-13T20:04:27.036053+00:00,01KRHEJWN7NGRR22J377DJHV74,35
01KRHF1VZFHVXP5ZXR7P9Y5AXH,01KRHF1PA3X617AH62HRAT7PYZ,2,preflop,hermes,fold,0,7236953,7236953,150000,0,50000,5791,0,,,2026-05-13T20:04:35.951677+00:00,01KRHEJWN7NGRR22J377DJHV74,36
01KRHF25775B81PKYCWRQQ3ASY,01KRHF20PJA1DKWW25EMF79BBQ,2,preflop,openclaw,raise,200000,2587864,2437864,150000,300000,50000,4618,0,,,2026-05-13T20:04:45.416027+00:00,01KRHEJWN7NGRR22J377DJHV74,37
01KRHF27EFVQ20WXB2Z0594SZW,01KRHF20PJA1DKWW25EMF79BBQ,3,preflop,hermes,fold,0,7136550,7136550,300000,0,100000,2267,0,,,2026-05-13T20:04:47.695879+00:00,01KRHEJWN7NGRR22J377DJHV74,37
01KRHF2CPZGT3E4ZM0B4BT2C6X,01KRHF2AN0QDXS92E671XTTD3D,2,preflop,hermes,fold,0,7086137,7086137,150000,0,50000,2096,0,,,2026-05-13T20:04:53.087154+00:00,01KRHEJWN7NGRR22J377DJHV74,38
01KRHF2NP74HZV5496MK6AWJYD,01KRHF2FRPR51E843WT9NM9J6P,2,preflop,openclaw,fold,0,2737864,2737864,150000,0,50000,6054,0,,,2026-05-13T20:05:02.279950+00:00,01KRHEJWN7NGRR22J377DJHV74,39
01KRHF2V7WKD0R2YE92CZJ20E4,01KRHF2RXZ3GSC82A0SJ3S9SDH,2,preflop,hermes,fold,0,7085180,7085180,150000,0,50000,2354,0,,,2026-05-13T20:05:07.964742+00:00,01KRHEJWN7NGRR22J377DJHV74,40
01KRHF32H36BY76RN85T4B2D10,01KRHF2YDDWTWNT7CMZN0YMT0J,2,preflop,openclaw,raise,250000,2733324,2533324,150000,350000,50000,4199,0,,,2026-05-13T20:05:15.427166+00:00,01KRHEJWN7NGRR22J377DJHV74,41
01KRHF3468YWSK83NP69GFA0RT,01KRHF2YDDWTWNT7CMZN0YMT0J,3,preflop,hermes,fold,0,6985180,6985180,350000,0,150000,1687,0,,,2026-05-13T20:05:17.128356+00:00,01KRHEJWN7NGRR22J377DJHV74,41
01KRHF39EVM40B0HZ60VNR79GX,01KRHF37GRXFENYMHNDBYB1T69,2,preflop,hermes,raise,200000,6935180,6785180,150000,300000,50000,1972,0,,,2026-05-13T20:05:22.523514+00:00,01KRHEJWN7NGRR22J377DJHV74,42
01KRHF3VQGPWHT18K8Q1N9WDXY,01KRHF37GRXFENYMHNDBYB1T69,3,preflop,openclaw,fold,0,2783324,2783324,300000,0,100000,18694,0,,repaired-action: no_json_object_found,2026-05-13T20:05:41.232177+00:00,01KRHEJWN7NGRR22J377DJHV74,42
01KRHF42RCQ0GRK1HVX3SF752G,01KRHF3Z30FSPVRCQ75CFZQ2J5,2,preflop,openclaw,fold,0,2731050,2731050,150000,0,50000,3740,0,,,2026-05-13T20:05:48.428234+00:00,01KRHEJWN7NGRR22J377DJHV74,43
01KRHF4HWK7E7S432RR1P4M9MM,01KRHF45T7KKDSY9KHSXAZFSR7,2,preflop,hermes,raise,200000,7084171,6934171,150000,300000,50000,12347,0,,,2026-05-13T20:06:03.923516+00:00,01KRHEJWN7NGRR22J377DJHV74,44
01KRHF56DJ1GDM3D9GDCAJ0APG,01KRHF45T7KKDSY9KHSXAZFSR7,3,preflop,openclaw,raise,600000,2631050,2131050,300000,800000,100000,21008,0,,repaired-action: no_json_object_found,2026-05-13T20:06:24.946962+00:00,01KRHEJWN7NGRR22J377DJHV74,44
01KRHF5E72JB4JW8A4NSD065MC,01KRHF45T7KKDSY9KHSXAZFSR7,4,preflop,hermes,raise,2131050,6934171,5003121,800000,2731050,400000,7970,0,,,2026-05-13T20:06:32.930085+00:00,01KRHEJWN7NGRR22J377DJHV74,44
01KRHF5JWXEXK3MAVBDCC4NJ9Q,01KRHF45T7KKDSY9KHSXAZFSR7,5,preflop,openclaw,raise,2731050,2131050,0,2731050,4862100,1531050,4780,0,,,2026-05-13T20:06:37.725983+00:00,01KRHEJWN7NGRR22J377DJHV74,44
01KRHF5MPVQH2CYNRSRC9R8XV7,01KRHF45T7KKDSY9KHSXAZFSR7,6,preflop,hermes,call,600000,5003121,9865221,4862100,0,600000,1833,0,,,2026-05-13T20:06:39.579876+00:00,01KRHEJWN7NGRR22J377DJHV74,44
