action_id,hand_id,sequence,street,agent_name,action_type,amount_micros,stack_before_micros,stack_after_micros,pot_before_micros,pot_after_micros,to_call_micros,decision_latency_ms,was_auto_action,auto_action_reason,reasoning_text,timestamp,match_id,hand_number
01KRHABXX2S9AG7CPY9XPF4M60,01KRHABR7K2HWWG4AYNT16EP9Y,3,preflop,hermes,raise,600000,8992954,8492954,200000,700000,0,2313,0,,,2026-05-13T18:42:42.722623+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,17
01KRHAC0640KZ44GS956988640,01KRHABR7K2HWWG4AYNT16EP9Y,4,preflop,openclaw,fold,0,759010,759010,700000,0,500000,2325,0,,,2026-05-13T18:42:45.060868+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,17
01KRHAC50NR6CG0KCTQ4ATS05P,01KRHAC3ESMWX4PBD70K6QXKMS,2,preflop,hermes,fold,0,9142386,9142386,150000,0,50000,1577,0,,,2026-05-13T18:42:50.005370+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,18
01KRHACB4X208301TGTGGA8D53,01KRHAC83R9XK2HWHY7JERAWRF,2,preflop,openclaw,raise,802540,752540,0,150000,902540,50000,3091,0,,,2026-05-13T18:42:56.285678+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,19
01KRHACE89TAGTFMA0H2M5DSH3,01KRHAC83R9XK2HWHY7JERAWRF,3,preflop,hermes,fold,0,9042165,9042165,902540,0,702540,3164,0,,,2026-05-13T18:42:59.465205+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,19
01KRHACREGJ18P0K7SJEDZ86Y7,01KRHACHR850HYBF4YFD8BYBB6,2,preflop,hermes,fold,0,8992165,8992165,150000,0,50000,6838,0,,,2026-05-13T18:43:09.904101+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,20
01KRHACYJCY17JAM5ZMQ16KA65,01KRHACVPYFXMR600R0PWG1BE1,2,preflop,openclaw,raise,250000,896045,696045,150000,350000,50000,2907,0,,,2026-05-13T18:43:16.172634+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,21
01KRHACZV26XXMEP2JSD93AXHD,01KRHACVPYFXMR600R0PWG1BE1,3,preflop,hermes,fold,0,8891762,8891762,350000,0,150000,1283,0,,,2026-05-13T18:43:17.474146+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,21
01KRHAD4RT8NW1G6JRV0EXGVMP,01KRHAD31YFFPTY87WN2R03KDV,2,preflop,hermes,fold,0,8841359,8841359,150000,0,50000,1740,0,,,2026-05-13T18:43:22.522666+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,22
01KRHADAT94STKRYB4JN4KHFJT,01KRHAD7V4GC7HD4Z1G0HFJ7RC,2,preflop,openclaw,raise,1096045,1046045,0,150000,1196045,50000,3031,0,,,2026-05-13T18:43:28.714000+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,23
01KRHADCKAKGS9S5WSR58R0SMM,01KRHAD7V4GC7HD4Z1G0HFJ7RC,3,preflop,hermes,call,996045,8741359,9937404,1196045,0,996045,1809,0,,,2026-05-13T18:43:30.538655+00:00,01KRHA7R67BFPA6ZKRAEPJ99D0,23
